Scenario,Date,PREC,TEMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
0,2023-08-10 22:00:00,0.000000,21.600000,60.000000,15.000000,202.000000,87.510000,139.930000,881.610000,6.380000,200.360000,28.860000
0,2023-08-10 23:00:00,0.000000,18.400000,76.000000,12.000000,190.000000,86.960000,139.930000,881.610000,5.070000,200.360000,24.640000
0,2023-08-11 00:00:00,0.000000,18.400000,76.000000,12.000000,190.000000,86.500000,139.930000,881.610000,4.750000,200.360000,23.530000
0,2023-08-11 01:00:00,0.000000,18.400000,76.000000,12.000000,190.000000,86.110000,139.930000,881.610000,4.500000,200.360000,22.630000
0,2023-08-11 02:00:00,0.000000,18.400000,76.000000,12.000000,190.000000,85.780000,139.930000,881.610000,4.290000,200.360000,21.890000
0,2023-08-11 03:00:00,0.000000,18.400000,76.000000,12.000000,190.000000,85.500000,139.930000,881.610000,4.130000,200.360000,21.290000
0,2023-08-11 04:00:00,0.000000,18.400000,76.000000,12.000000,190.000000,85.260000,139.930000,881.610000,4.000000,200.360000,20.800000
0,2023-08-11 05:00:00,0.000000,15.600000,77.000000,10.000000,213.000000,85.000000,139.980000,881.740000,3.480000,200.420000,18.820000
0,2023-08-11 06:00:00,0.000000,15.600000,77.000000,10.000000,213.000000,84.770000,140.040000,881.860000,3.370000,200.480000,18.390000
0,2023-08-11 07:00:00,0.000000,15.600000,77.000000,10.000000,213.000000,84.570000,140.090000,881.980000,3.280000,200.550000,18.030000
0,2023-08-11 08:00:00,0.000000,15.600000,77.000000,10.000000,213.000000,84.390000,140.150000,882.100000,3.210000,200.610000,17.720000
0,2023-08-11 09:00:00,0.000000,15.600000,77.000000,10.000000,213.000000,84.250000,140.200000,882.220000,3.140000,200.680000,17.460000
0,2023-08-11 10:00:00,0.000000,15.600000,77.000000,10.000000,213.000000,84.120000,140.260000,882.350000,3.090000,200.740000,17.240000
0,2023-08-11 11:00:00,0.000000,25.600000,38.000000,14.000000,232.000000,85.250000,140.530000,882.960000,4.410000,201.060000,22.330000
0,2023-08-11 12:00:00,0.000000,25.600000,38.000000,14.000000,232.000000,86.180000,140.810000,883.570000,5.020000,201.380000,24.480000
0,2023-08-11 13:00:00,0.000000,25.600000,38.000000,14.000000,232.000000,86.950000,141.080000,884.180000,5.600000,201.700000,26.420000
0,2023-08-11 14:00:00,0.000000,25.600000,38.000000,14.000000,232.000000,87.590000,141.350000,884.790000,6.140000,202.020000,28.120000
0,2023-08-11 15:00:00,0.000000,25.600000,38.000000,14.000000,232.000000,88.110000,141.630000,885.400000,6.610000,202.340000,29.590000
0,2023-08-11 16:00:00,0.000000,25.600000,38.000000,14.000000,232.000000,88.540000,141.900000,886.010000,7.030000,202.660000,30.850000
0,2023-08-11 17:00:00,0.000000,28.500000,31.000000,15.000000,234.000000,89.330000,142.260000,886.810000,8.280000,203.080000,34.420000
0,2023-08-11 18:00:00,0.000000,28.500000,31.000000,15.000000,234.000000,89.960000,142.620000,887.620000,9.060000,203.500000,36.540000
0,2023-08-11 19:00:00,0.000000,28.500000,31.000000,15.000000,234.000000,90.450000,142.990000,888.420000,9.730000,203.920000,38.290000
0,2023-08-11 20:00:00,0.000000,28.500000,31.000000,15.000000,234.000000,90.850000,143.350000,889.230000,10.300000,204.340000,39.730000
0,2023-08-11 21:00:00,0.000000,28.500000,31.000000,15.000000,234.000000,91.160000,143.350000,889.230000,10.770000,204.340000,40.890000
0,2023-08-11 22:00:00,0.000000,28.500000,31.000000,15.000000,234.000000,91.410000,143.350000,889.230000,11.150000,204.340000,41.820000
0,2023-08-11 23:00:00,0.000000,22.900000,46.000000,13.000000,200.000000,91.210000,143.350000,889.230000,9.800000,204.340000,38.470000
0,2023-08-12 00:00:00,0.000000,22.900000,46.000000,13.000000,200.000000,91.040000,143.350000,889.230000,9.560000,204.340000,37.860000
0,2023-08-12 01:00:00,0.000000,22.900000,46.000000,13.000000,200.000000,90.890000,143.350000,889.230000,9.370000,204.340000,37.360000
0,2023-08-12 02:00:00,0.000000,22.900000,46.000000,13.000000,200.000000,90.770000,143.350000,889.230000,9.210000,204.340000,36.930000
0,2023-08-12 03:00:00,0.000000,22.900000,46.000000,13.000000,200.000000,90.660000,143.350000,889.230000,9.070000,204.340000,36.570000
0,2023-08-12 04:00:00,0.000000,22.900000,46.000000,13.000000,200.000000,90.570000,143.350000,889.230000,8.950000,204.340000,36.270000
0,2023-08-12 05:00:00,0.000000,20.600000,53.000000,15.000000,231.000000,90.260000,143.480000,889.500000,9.460000,204.500000,37.610000
0,2023-08-12 06:00:00,0.000000,20.600000,53.000000,15.000000,231.000000,89.990000,143.620000,889.770000,9.100000,204.660000,36.670000
0,2023-08-12 07:00:00,0.000000,20.600000,53.000000,15.000000,231.000000,89.760000,143.760000,890.050000,8.810000,204.820000,35.890000
0,2023-08-12 08:00:00,0.000000,20.600000,53.000000,15.000000,231.000000,89.560000,143.900000,890.320000,8.570000,204.970000,35.250000
0,2023-08-12 09:00:00,0.000000,20.600000,53.000000,15.000000,231.000000,89.400000,144.030000,890.590000,8.370000,205.130000,34.700000
0,2023-08-12 10:00:00,0.000000,20.600000,53.000000,15.000000,231.000000,89.260000,144.170000,890.870000,8.200000,205.290000,34.250000
0,2023-08-12 11:00:00,0.000000,24.200000,29.000000,23.000000,254.000000,89.810000,144.430000,891.380000,13.290000,205.580000,46.790000
0,2023-08-12 12:00:00,0.000000,24.200000,29.000000,23.000000,254.000000,90.250000,144.690000,891.890000,14.160000,205.880000,48.710000
0,2023-08-12 13:00:00,0.000000,24.200000,29.000000,23.000000,254.000000,90.610000,144.950000,892.410000,14.890000,206.180000,50.290000
0,2023-08-12 14:00:00,0.000000,24.200000,29.000000,23.000000,254.000000,90.890000,145.210000,892.920000,15.500000,206.470000,51.580000
0,2023-08-12 15:00:00,0.000000,24.200000,29.000000,23.000000,254.000000,91.120000,145.470000,893.430000,16.010000,206.770000,52.640000
0,2023-08-12 16:00:00,0.000000,24.200000,29.000000,23.000000,254.000000,91.300000,145.730000,893.950000,16.430000,207.070000,53.490000
0,2023-08-12 17:00:00,0.000000,26.600000,21.000000,17.000000,258.000000,91.900000,146.060000,894.610000,13.230000,207.450000,46.710000
0,2023-08-12 18:00:00,0.000000,26.600000,21.000000,17.000000,258.000000,92.380000,146.390000,895.270000,14.150000,207.820000,48.750000
0,2023-08-12 19:00:00,0.000000,26.600000,21.000000,17.000000,258.000000,92.760000,146.720000,895.930000,14.920000,208.200000,50.410000
0,2023-08-12 20:00:00,0.000000,26.600000,21.000000,17.000000,258.000000,93.050000,147.050000,896.590000,15.560000,208.580000,51.760000
0,2023-08-12 21:00:00,0.000000,26.600000,21.000000,17.000000,258.000000,93.290000,147.050000,896.590000,16.090000,208.580000,52.830000
0,2023-08-12 22:00:00,0.000000,26.600000,21.000000,17.000000,258.000000,93.480000,147.050000,896.590000,16.510000,208.580000,53.690000
0,2023-08-12 23:00:00,0.000000,19.900000,32.000000,8.000000,197.000000,93.340000,147.050000,896.590000,10.290000,208.580000,39.790000
0,2023-08-13 00:00:00,0.000000,19.900000,32.000000,8.000000,197.000000,93.210000,147.050000,896.590000,10.110000,208.580000,39.340000
0,2023-08-13 01:00:00,0.000000,19.900000,32.000000,8.000000,197.000000,93.100000,147.050000,896.590000,9.950000,208.580000,38.950000
0,2023-08-13 02:00:00,0.000000,19.900000,32.000000,8.000000,197.000000,93.000000,147.050000,896.590000,9.810000,208.580000,38.590000
0,2023-08-13 03:00:00,0.000000,19.900000,32.000000,8.000000,197.000000,92.910000,147.050000,896.590000,9.690000,208.580000,38.280000
0,2023-08-13 04:00:00,0.000000,19.900000,32.000000,8.000000,197.000000,92.830000,147.050000,896.590000,9.580000,208.580000,37.990000
0,2023-08-13 05:00:00,0.000000,20.800000,51.000000,12.000000,206.000000,92.250000,147.190000,896.850000,10.800000,208.740000,41.080000
0,2023-08-13 06:00:00,0.000000,20.800000,51.000000,12.000000,206.000000,91.760000,147.330000,897.110000,10.080000,208.890000,39.270000
0,2023-08-13 07:00:00,0.000000,20.800000,51.000000,12.000000,206.000000,91.340000,147.460000,897.370000,9.490000,209.050000,37.780000
0,2023-08-13 08:00:00,0.000000,20.800000,51.000000,12.000000,206.000000,90.980000,147.600000,897.630000,9.020000,209.200000,36.540000
0,2023-08-13 09:00:00,0.000000,20.800000,51.000000,12.000000,206.000000,90.670000,147.740000,897.900000,8.640000,209.360000,35.510000
0,2023-08-13 10:00:00,0.000000,20.800000,51.000000,12.000000,206.000000,90.410000,147.870000,898.160000,8.320000,209.510000,34.650000
0,2023-08-13 11:00:00,0.000000,30.300000,32.000000,17.000000,242.000000,90.870000,148.210000,898.800000,11.430000,209.890000,42.610000
0,2023-08-13 12:00:00,0.000000,30.300000,32.000000,17.000000,242.000000,91.230000,148.540000,899.430000,12.020000,210.270000,44.020000
0,2023-08-13 13:00:00,0.000000,30.300000,32.000000,17.000000,242.000000,91.500000,148.870000,900.070000,12.500000,210.640000,45.140000
0,2023-08-13 14:00:00,0.000000,30.300000,32.000000,17.000000,242.000000,91.710000,149.200000,900.710000,12.890000,211.020000,46.020000
0,2023-08-13 15:00:00,0.000000,30.300000,32.000000,17.000000,242.000000,91.880000,149.540000,901.350000,13.190000,211.400000,46.710000
0,2023-08-13 16:00:00,0.000000,30.300000,32.000000,17.000000,242.000000,92.010000,149.870000,901.990000,13.430000,211.770000,47.250000
0,2023-08-13 17:00:00,0.000000,32.200000,27.000000,15.000000,247.000000,92.440000,150.270000,902.750000,12.900000,212.220000,46.080000
0,2023-08-13 18:00:00,0.000000,32.200000,27.000000,15.000000,247.000000,92.760000,150.670000,903.520000,13.510000,212.670000,47.450000
0,2023-08-13 19:00:00,0.000000,32.200000,27.000000,15.000000,247.000000,93.010000,151.060000,904.280000,13.990000,213.120000,48.520000
0,2023-08-13 20:00:00,0.000000,32.200000,27.000000,15.000000,247.000000,93.200000,151.460000,905.040000,14.360000,213.570000,49.340000
0,2023-08-13 21:00:00,0.000000,32.200000,27.000000,15.000000,247.000000,93.340000,151.460000,905.040000,14.650000,213.570000,49.960000
0,2023-08-13 22:00:00,0.000000,32.200000,27.000000,15.000000,247.000000,93.450000,151.460000,905.040000,14.880000,213.570000,50.440000
0,2023-08-13 23:00:00,0.000000,26.800000,39.000000,12.000000,214.000000,93.220000,151.460000,905.040000,12.390000,213.570000,44.930000
0,2023-08-14 00:00:00,0.000000,26.800000,39.000000,12.000000,214.000000,93.030000,151.460000,905.040000,12.060000,213.570000,44.170000
0,2023-08-14 01:00:00,0.000000,26.800000,39.000000,12.000000,214.000000,92.870000,151.460000,905.040000,11.780000,213.570000,43.530000
0,2023-08-14 02:00:00,0.000000,26.800000,39.000000,12.000000,214.000000,92.730000,151.460000,905.040000,11.560000,213.570000,43.000000
0,2023-08-14 03:00:00,0.000000,26.800000,39.000000,12.000000,214.000000,92.610000,151.460000,905.040000,11.370000,213.570000,42.550000
0,2023-08-14 04:00:00,0.000000,26.800000,39.000000,12.000000,214.000000,92.520000,151.460000,905.040000,11.220000,213.570000,42.180000
0,2023-08-14 05:00:00,0.000000,23.600000,49.000000,11.000000,228.000000,92.080000,151.640000,905.360000,10.030000,213.760000,39.240000
0,2023-08-14 06:00:00,0.000000,23.600000,49.000000,11.000000,228.000000,91.710000,151.810000,905.680000,9.520000,213.960000,37.930000
0,2023-08-14 07:00:00,0.000000,23.600000,49.000000,11.000000,228.000000,91.400000,151.980000,906.000000,9.110000,214.150000,36.850000
0,2023-08-14 08:00:00,0.000000,23.600000,49.000000,11.000000,228.000000,91.130000,152.150000,906.310000,8.770000,214.350000,35.960000
0,2023-08-14 09:00:00,0.000000,23.600000,49.000000,11.000000,228.000000,90.910000,152.330000,906.630000,8.490000,214.540000,35.210000
0,2023-08-14 10:00:00,0.000000,23.600000,49.000000,11.000000,228.000000,90.720000,152.500000,906.950000,8.270000,214.730000,34.590000
0,2023-08-14 11:00:00,0.000000,27.900000,27.000000,20.000000,287.000000,91.240000,152.820000,907.530000,14.010000,215.090000,48.610000
0,2023-08-14 12:00:00,0.000000,27.900000,27.000000,20.000000,287.000000,91.640000,153.140000,908.120000,14.840000,215.450000,50.400000
0,2023-08-14 13:00:00,0.000000,27.900000,27.000000,20.000000,287.000000,91.960000,153.460000,908.710000,15.510000,215.810000,51.830000
0,2023-08-14 14:00:00,0.000000,27.900000,27.000000,20.000000,287.000000,92.200000,153.780000,909.290000,16.060000,216.160000,52.970000
0,2023-08-14 15:00:00,0.000000,27.900000,27.000000,20.000000,287.000000,92.390000,154.100000,909.880000,16.500000,216.520000,53.870000
0,2023-08-14 16:00:00,0.000000,27.900000,27.000000,20.000000,287.000000,92.540000,154.420000,910.470000,16.850000,216.880000,54.580000
0,2023-08-14 17:00:00,0.000000,27.500000,17.000000,17.000000,285.000000,93.140000,154.770000,911.120000,15.740000,217.270000,52.340000
0,2023-08-14 18:00:00,0.000000,27.500000,17.000000,17.000000,285.000000,93.600000,155.120000,911.770000,16.800000,217.670000,54.500000
0,2023-08-14 19:00:00,0.000000,27.500000,17.000000,17.000000,285.000000,93.970000,155.480000,912.420000,17.670000,218.060000,56.240000
0,2023-08-14 20:00:00,0.000000,27.500000,17.000000,17.000000,285.000000,94.250000,155.830000,913.070000,18.390000,218.460000,57.630000
0,2023-08-14 21:00:00,0.000000,27.500000,17.000000,17.000000,285.000000,94.470000,155.830000,913.070000,18.960000,218.460000,58.730000
0,2023-08-14 22:00:00,0.000000,27.500000,17.000000,17.000000,285.000000,94.650000,155.830000,913.070000,19.420000,218.460000,59.590000
0,2023-08-14 23:00:00,0.000000,18.600000,36.000000,7.000000,266.000000,94.290000,155.830000,913.070000,11.160000,218.460000,42.130000
0,2023-08-15 00:00:00,0.000000,18.600000,36.000000,7.000000,266.000000,93.960000,155.830000,913.070000,10.670000,218.460000,40.940000
0,2023-08-15 01:00:00,0.000000,18.600000,36.000000,7.000000,266.000000,93.670000,155.830000,913.070000,10.250000,218.460000,39.890000
0,2023-08-15 02:00:00,0.000000,18.600000,36.000000,7.000000,266.000000,93.420000,155.830000,913.070000,9.890000,218.460000,38.970000
0,2023-08-15 03:00:00,0.000000,18.600000,36.000000,7.000000,266.000000,93.180000,155.830000,913.070000,9.570000,218.460000,38.150000
0,2023-08-15 04:00:00,0.000000,18.600000,36.000000,7.000000,266.000000,92.970000,155.830000,913.070000,9.300000,218.460000,37.430000
0,2023-08-15 05:00:00,0.000000,15.500000,47.000000,9.000000,239.000000,92.500000,155.950000,913.310000,9.620000,218.590000,38.260000
0,2023-08-15 06:00:00,0.000000,15.500000,47.000000,9.000000,239.000000,92.070000,156.070000,913.550000,9.060000,218.720000,36.790000
0,2023-08-15 07:00:00,0.000000,15.500000,47.000000,9.000000,239.000000,91.690000,156.190000,913.780000,8.590000,218.860000,35.530000
0,2023-08-15 08:00:00,0.000000,15.500000,47.000000,9.000000,239.000000,91.360000,156.310000,914.020000,8.190000,218.990000,34.430000
0,2023-08-15 09:00:00,0.000000,15.500000,47.000000,9.000000,239.000000,91.060000,156.430000,914.260000,7.850000,219.130000,33.480000
0,2023-08-15 10:00:00,0.000000,15.500000,47.000000,9.000000,239.000000,90.800000,156.550000,914.500000,7.560000,219.260000,32.660000
0,2023-08-15 11:00:00,0.000000,23.800000,29.000000,12.000000,270.000000,91.000000,156.820000,915.030000,9.050000,219.560000,36.780000
0,2023-08-15 12:00:00,0.000000,23.800000,29.000000,12.000000,270.000000,91.170000,157.080000,915.570000,9.260000,219.860000,37.360000
0,2023-08-15 13:00:00,0.000000,23.800000,29.000000,12.000000,270.000000,91.300000,157.350000,916.100000,9.450000,220.160000,37.840000
0,2023-08-15 14:00:00,0.000000,23.800000,29.000000,12.000000,270.000000,91.410000,157.620000,916.630000,9.600000,220.460000,38.250000
0,2023-08-15 15:00:00,0.000000,23.800000,29.000000,12.000000,270.000000,91.510000,157.890000,917.170000,9.730000,220.760000,38.580000
0,2023-08-15 16:00:00,0.000000,23.800000,29.000000,12.000000,270.000000,91.580000,158.150000,917.700000,9.830000,221.060000,38.860000
0,2023-08-15 17:00:00,0.000000,26.100000,23.000000,10.000000,320.000000,91.970000,158.490000,918.370000,9.390000,221.440000,37.710000
0,2023-08-15 18:00:00,0.000000,26.100000,23.000000,10.000000,320.000000,92.280000,158.820000,919.030000,9.810000,221.810000,38.820000
0,2023-08-15 19:00:00,0.000000,26.100000,23.000000,10.000000,320.000000,92.540000,159.150000,919.690000,10.170000,222.180000,39.730000
0,2023-08-15 20:00:00,0.000000,26.100000,23.000000,10.000000,320.000000,92.740000,159.480000,920.360000,10.470000,222.550000,40.490000
0,2023-08-15 21:00:00,0.000000,26.100000,23.000000,10.000000,320.000000,92.910000,159.480000,920.360000,10.720000,222.550000,41.110000
0,2023-08-15 22:00:00,0.000000,26.100000,23.000000,10.000000,320.000000,93.050000,159.480000,920.360000,10.920000,222.550000,41.620000
0,2023-08-15 23:00:00,0.000000,18.400000,42.000000,5.000000,17.000000,92.730000,159.480000,920.360000,8.130000,222.550000,34.320000
0,2023-08-16 00:00:00,0.000000,18.400000,42.000000,5.000000,17.000000,92.450000,159.480000,920.360000,7.810000,222.550000,33.430000
0,2023-08-16 01:00:00,0.000000,18.400000,42.000000,5.000000,17.000000,92.200000,159.480000,920.360000,7.540000,222.550000,32.650000
0,2023-08-16 02:00:00,0.000000,18.400000,42.000000,5.000000,17.000000,91.980000,159.480000,920.360000,7.310000,222.550000,31.970000
0,2023-08-16 03:00:00,0.000000,18.400000,42.000000,5.000000,17.000000,91.780000,159.480000,920.360000,7.100000,222.550000,31.360000
0,2023-08-16 04:00:00,0.000000,18.400000,42.000000,5.000000,17.000000,91.600000,159.480000,920.360000,6.920000,222.550000,30.830000
0,2023-08-16 05:00:00,0.000000,16.100000,51.000000,8.000000,13.000000,91.190000,159.600000,920.660000,7.600000,222.690000,32.830000
0,2023-08-16 06:00:00,0.000000,16.100000,51.000000,8.000000,13.000000,90.840000,159.720000,920.960000,7.230000,222.830000,31.740000
0,2023-08-16 07:00:00,0.000000,16.100000,51.000000,8.000000,13.000000,90.520000,159.840000,921.260000,6.910000,222.970000,30.800000
0,2023-08-16 08:00:00,0.000000,16.100000,51.000000,8.000000,13.000000,90.250000,159.960000,921.560000,6.640000,223.100000,29.980000
0,2023-08-16 09:00:00,0.000000,16.100000,51.000000,8.000000,13.000000,90.000000,160.070000,921.870000,6.410000,223.240000,29.280000
0,2023-08-16 10:00:00,0.000000,16.100000,51.000000,8.000000,13.000000,89.780000,160.190000,922.170000,6.210000,223.380000,28.660000
0,2023-08-16 11:00:00,0.000000,21.300000,42.000000,21.000000,38.000000,89.780000,160.390000,922.660000,11.960000,223.600000,44.120000
0,2023-08-16 12:00:00,0.000000,21.300000,42.000000,21.000000,38.000000,89.780000,160.580000,923.160000,11.960000,223.830000,44.130000
0,2023-08-16 13:00:00,0.000000,21.300000,42.000000,21.000000,38.000000,89.780000,160.770000,923.650000,11.960000,224.050000,44.130000
0,2023-08-16 14:00:00,0.000000,21.300000,42.000000,21.000000,38.000000,89.780000,160.970000,924.140000,11.960000,224.280000,44.130000
0,2023-08-16 15:00:00,0.000000,21.300000,42.000000,21.000000,38.000000,89.780000,161.160000,924.640000,11.960000,224.500000,44.140000
0,2023-08-16 16:00:00,0.000000,21.300000,42.000000,21.000000,38.000000,89.780000,161.360000,925.130000,11.960000,224.720000,44.140000
0,2023-08-16 17:00:00,0.000000,19.900000,34.000000,19.000000,32.000000,89.860000,161.560000,925.650000,10.940000,224.960000,41.700000
0,2023-08-16 18:00:00,0.000000,19.900000,34.000000,19.000000,32.000000,89.930000,161.760000,926.160000,11.050000,225.190000,41.960000
0,2023-08-16 19:00:00,0.000000,19.900000,34.000000,19.000000,32.000000,89.990000,161.960000,926.680000,11.140000,225.430000,42.180000
0,2023-08-16 20:00:00,0.000000,19.900000,34.000000,19.000000,32.000000,90.030000,162.170000,927.200000,11.210000,225.660000,42.370000
0,2023-08-16 21:00:00,0.000000,19.900000,34.000000,19.000000,32.000000,90.070000,162.170000,927.200000,11.270000,225.660000,42.520000
0,2023-08-16 22:00:00,0.000000,19.900000,34.000000,19.000000,32.000000,90.100000,162.170000,927.200000,11.330000,225.660000,42.650000
